country,iso3,year,under_sanctions,scope,stated_justification,legal_authority,layer1_ofac_events,layer2_multilateral,layer3_agency_actions,layer4_kinetic,eiii_score,polity,friction,degradation,resource_density,fiscal_pressure,gdp_pc_log,trend,vdem_electoral,vdem_elections,eiii_equal,eiii_rawcount,eiii_financial,friction_z,resource_density_z,fiscal_pressure_z,gdp_pc_log_z,trend_z,regime_z,fric_x_fiscal
China,CHN,2002,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.105,0,1.96,1.564,7.059,57,0.102,0.0,1,1,0,-0.5129331452924836,-0.7045039512250395,-0.41637381299049764,-0.14762936517445047,-0.22070931188247725,-0.8755509848135512,0.2135719295146403
China,CHN,2003,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.2921,0,2.02,1.336,7.175,58,0.103,0.0,0,0,0,-0.2450194471072118,-0.7002044712343318,-0.7708841483707056,-0.0513071682724625,-0.13933130922422401,-0.8689908512513523,0.18888160781750413
China,CHN,2004,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.677,0,4.72,1.312,7.334,59,0.102,0.0,0,0,0,0.30612957711251604,-0.5067278716524872,-0.8082010257791487,0.08072067058457297,-0.05795330656597079,-0.8755509848135512,-0.24741423824367245
China,CHN,2005,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.4302,0,5.1,1.411,7.483,60,0.094,0.0,0,0,0,-0.04727021290418642,-0.4794978317113387,-0.6542689064693215,0.20444487177764412,0.023424696092282447,-0.9280320533111422,0.030927430505394055
China,CHN,2006,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.4216,0,5.52,1.64,7.664,61,0.094,0.0,0,0,0,-0.05958479229698878,-0.4494014717763851,-0.29820370119709516,0.3547407134954017,0.10480269875053569,-0.9280320533111422,0.01776840559802222
China,CHN,2007,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.4345,0,6.33,1.638,7.914,62,0.095,0.0,0,0,0,-0.04111292320778556,-0.3913584919018317,-0.3013134409811321,0.5623316550945143,0.18618070140878892,-0.9214719197489434,0.012387876360530911
China,CHN,2008,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.1813,1,9.65,1.711,8.167,63,0.095,0.0,0,0,0,-0.4036770513772715,-0.1534539324160079,-0.1878079388637845,0.7724136879928164,0.2675587040670422,-0.9214719197489434,0.0758137549857754
China,CHN,2009,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.191,0,3.92,1.291,8.268,64,0.094,0.0,1,1,0,-0.38978735136445936,-0.5640542715285893,-0.8408532935115364,0.8562804283988587,0.3489367067252954,-0.9280320533111422,0.3277539781639441
China,CHN,2010,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9671,0,6.29,1.304,8.44,65,0.094,0.0,0,0,0,-0.7103959939282345,-0.3942248118956368,-0.8206399849152963,0.9991029962190471,0.43031470938354865,-0.9280320533111422,0.5829793577411533
China,CHN,2011,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.2305,0,7.69,1.474,8.649,66,0.094,0.0,1,1,0,-0.33322620182775003,-0.2939036121124581,-0.5563121032721589,1.172649023395905,0.5116927120418019,-0.9280320533111422,0.18537776920418852
China,CHN,2012,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9745,0,4.09,1.356,8.765,67,0.094,0.0,0,0,0,-0.6997997279390787,-0.5518724115549176,-0.7397867505303365,1.2689712202978944,0.5930707147000551,-0.9280320533111422,0.5177025667540646
China,CHN,2013,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.2788,0,2.98,1.309,8.874,68,0.086,0.0,1,1,0,-0.26406408733096454,-0.6314127913830092,-0.8128656354552042,1.3594808708351076,0.6744487173583084,-0.9805131218087335,0.214648622149183
China,CHN,2014,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.0895,0,2.31,1.3,8.959,69,0.084,0.0,1,1,0,-0.5351280267562551,-0.6794236512792448,-0.8268594644833701,1.4300617909788051,0.7558267200165616,-0.9936333889331311,0.4424756736337197
China,CHN,2015,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.2617,0,1.17,1.22,9.009,70,0.082,0.0,0,0,0,-0.2885500533329324,-0.7611137711026903,-0.9512490558448468,1.4715799792986282,0.8372047226748148,-1.006753656057529,0.2744829657969321
China,CHN,2016,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.6888,0,1.05,1.276,9.019,71,0.08,0.0,0,0,0,-1.1089015107906666,-0.7697127310841055,-0.8641763418918131,1.4798836169625924,0.9185827253330681,-1.0198739231819267,0.9582864511133832
China,CHN,2017,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9093,0,1.31,1.339,9.103,72,0.078,0.0,0,0,0,-0.7931614228705577,-0.7510816511243724,-0.7662195386946504,1.549634173339894,0.9999607279913213,-1.0329941903063244,0.6077357795422713
China,CHN,2018,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.8607,0,1.43,1.573,9.219,73,0.076,0.0,0,0,0,-0.8627531157182551,-0.7424826911429572,-0.40237998396233166,1.645956370241882,1.0813387306495745,-1.0461144574307224,0.34715458486616313
China,CHN,2019,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.2205,0,1.27,1.742,9.244,74,0.075,0.0,0,0,0,-0.34754548019147413,-0.7539479711181776,-0.1396069722112125,1.6667154644017936,1.1627167333078277,-1.0526745909929212,0.04851977219522363
China,CHN,2020,1,comprehensive,national_security,TWEA,4,0,0,0,4,-7.0,3.0165,1,0.86,1.616,9.271,75,0.075,0.0,1,4,4,-0.6396587588114386,-0.7833277510546799,-0.3355205786055378,1.6891352860944986,1.244094735966081,-1.0526745909929212,0.21461867686651404
China,CHN,2021,1,comprehensive,national_security,TWEA,3,0,0,0,3,-7.0,3.1201,0,1.71,1.485,9.464,76,0.077,0.0,1,3,3,-0.49131103496326084,-0.7224184511863214,-0.5392085344599556,1.8493954930090133,1.3254727386243341,-1.0395543238685234,0.26491910312654393
Cote d'Ivoire,CIV,2006,1,targeted,human_rights,IEEPA,4,0,0,0,4,0.0,3.0525,0,5.6,1.64,7.115,61,0.434,0.31,1,4,4,-0.588109356702033,-0.44366883178877486,-0.29820370119709516,-0.1011289942562492,0.10480269875053569,1.302413357836482,0.1753763868771889
Cote d'Ivoire,CIV,2007,1,targeted,human_rights,IEEPA,0,5,0,0,5,0.0,2.7609,0,4.98,1.638,7.221,62,0.435,0.31,1,5,5,-1.0056595137882185,-0.48809679169275394,-0.3013134409811321,-0.013110435018225558,0.18618070140878892,1.3089734913986808,0.3030187285549404
Cote d'Ivoire,CIV,2008,1,targeted,human_rights,IEEPA,0,3,0,0,3,0.0,2.573,0,5.56,1.711,7.368,63,0.436,0.31,1,3,3,-1.274718754242588,-0.44653515178258,-0.1878079388637845,0.10895303864205287,0.2675587040670422,1.3155336249608798,0.2394023018653115
Cote d'Ivoire,CIV,2009,1,targeted,human_rights,IEEPA,0,71,0,0,71,0.0,2.6943,0,3.87,1.291,7.34,64,0.435,0.31,1,50,71,-1.1010259076906184,-0.5676371715208457,-0.8408532935115364,0.08570285318295186,0.3489367067252954,1.3089734913986808,0.9258012607231852
Cote d'Ivoire,CIV,2010,1,targeted,human_rights,IEEPA,0,64,0,0,64,0.0,2.4955,0,4.33,1.304,7.348,65,0.446,0.348,1,50,64,-1.3856931615614474,-0.5346744915920869,-0.8206399849152963,0.09234576331412347,0.43031470938354865,1.3811349605828687,1.1371552152010154
Cote d'Ivoire,CIV,2011,1,targeted,human_rights,IEEPA,0,34,0,0,34,4.0,2.2942,1,5.53,1.474,7.376,66,0.427,0.367,1,34,34,-1.6739402350232064,-0.4486848917779338,-0.5563121032721589,0.11559594877322447,0.5116927120418019,1.2564924229010896,0.9312332128976519
Cote d'Ivoire,CIV,2012,1,targeted,human_rights,IEEPA,0,67,0,0,67,4.0,2.4897,0,5.37,1.356,7.344,67,0.461,0.441,1,50,67,-1.3939983430124068,-0.4601501717531542,-0.7397867505303365,0.08902430824853803,0.5930707147000551,1.4795369640158522,1.0312615044218219
Cote d'Ivoire,CIV,2013,1,targeted,human_rights,IEEPA,0,697,0,0,697,4.0,2.7741,0,4.16,1.309,7.488,68,0.465,0.45,1,50,697,-0.9867580663481033,-0.5468563515657586,-0.8128656354552042,0.20859669060962702,0.6744487173583084,1.505777498264648,0.8021017226425995
Cote d'Ivoire,CIV,2014,1,targeted,human_rights,IEEPA,0,52,0,0,52,4.0,2.7448,0,3.42,1.3,7.597,69,0.463,0.446,1,50,52,-1.0287135519538135,-0.5998832714511532,-0.8268594644833701,0.2991063411468401,0.7558267200165616,1.4926572311402502,0.8506015366753158
Cote d'Ivoire,CIV,2015,1,targeted,human_rights,IEEPA,0,49,0,0,49,4.0,2.5457,0,3.07,1.22,7.504,70,0.473,0.46,1,49,49,-1.3138103841755537,-0.6249635713969478,-0.9512490558448468,0.2218825108719695,0.8372047226748148,1.5582585667622386,1.249760887506151
Cote d'Ivoire,CIV,2016,1,targeted,human_rights,IEEPA,0,12,0,0,12,4.0,2.6006,0,3.23,1.276,7.53,71,0.529,0.573,1,12,12,-1.2351975459587103,-0.6134982914217273,-0.8641763418918131,0.2434719687982778,0.9185827253330681,1.9256260462453771,1.0674284967803431
Cuba,CUB,1970,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,1.9504,0,0.87,1.34,6.469,25,0.069,0.0,0,0,0,-2.1662370251680296,-0.7826111710562287,-0.7646646688026318,-0.6375439873483562,-2.824805396946581,-1.0920353923661146,1.6564449173981097
Cuba,CUB,1971,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.2251,0,0.72,1.274,6.647,26,0.069,0.0,0,0,0,1.090969224228216,-0.7933598710329977,-0.8672860816758501,-0.489739236929788,-2.7434273942883274,-1.0920353923661146,-0.9461824237098314
Cuba,CUB,1972,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.7621,0,0.64,1.21,6.793,27,0.069,0.0,0,0,0,0.4279866359878055,-0.7990925110206079,-0.9667977547650314,-0.3685061270359063,-2.6620493916300743,-1.0920353923661146,-0.41377651874244914
Cuba,CUB,1973,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.0209,0,0.59,1.217,6.984,28,0.069,0.0,0,0,0,0.7985695600409765,-0.8026754110128643,-0.955913665520902,-0.2099066476541844,-2.580671388971821,-1.0920353923661146,-0.7633635553121838
Cuba,CUB,1974,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.3195,0,0.67,1.388,7.104,29,0.069,0.0,0,0,0,1.2261432119817675,-0.7969427710252541,-0.6900309139857462,-0.11026299568661026,-2.499293386313568,-1.0920353923661146,-0.8460767212411976
Cuba,CUB,1975,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1812,0,0.79,1.38,7.226,30,0.069,0.0,0,0,0,1.0281075922114677,-0.7883438110438388,-0.7024698731218938,-0.008958616186243395,-2.4179153836553144,-1.0920353923661146,-0.7222146098564455
Cuba,CUB,1976,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1461,0,0.85,1.427,7.273,31,0.069,0.0,0,0,0,0.9778469251547974,-0.7840443310531312,-0.6293909881970262,0.030068480834389538,-2.3365373809970613,-1.0920353923661146,-0.6154480425286015
Cuba,CUB,1977,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.3096,0,0.79,1.436,7.295,32,0.069,0.0,0,0,0,1.211967126401681,-0.7883438110438388,-0.6153971591688602,0.04833648369511165,-2.255159378338808,-1.0920353923661146,-0.7458411265936413
Cuba,CUB,1978,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.9243,0,0.44,1.508,7.516,33,0.069,0.0,0,0,0,0.6602453310474049,-0.8134241109896335,-0.5034465269435312,0.23184687606872728,-2.173781375680555,-1.0920353923661146,-0.332398218846498
Cuba,CUB,1979,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.6409,0,0.84,1.623,7.604,34,0.069,0.0,0,0,0,0.25443698221947286,-0.7847609110515824,-0.32463648936140876,0.304918887511615,-2.0924033730223015,-1.0920353923661146,-0.08259952867144085
Cuba,CUB,1980,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.4851,0,0.82,1.839,7.616,35,0.071,0.0,0,0,0,0.03134262531265699,-0.7861940710484849,0.011215407314577753,0.31488325270837203,-2.0110253703640484,-1.0789151252417168,0.00035152030918964304
Cuba,CUB,1981,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.7237,0,0.76,2.144,7.624,36,0.071,0.0,0,0,0,0.37300060707110594,-0.7904935510391926,0.4854507243802072,0.32152616283954366,-1.9296473677057953,-1.0789151252417168,0.1810734148969254
Cuba,CUB,1982,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.0331,0,0.6,2.543,7.656,37,0.071,0.0,0,0,0,0.8160390796447194,-0.8019588310144131,1.1058438112955713,0.3480978033642301,-1.848269365047542,-1.0789151252417168,0.9024117660004468
Cuba,CUB,1983,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.7955,0,0.53,2.471,7.706,38,0.071,0.0,0,0,0,0.4758130257226427,-0.806974891003572,0.9938931790702423,0.3896159916840532,-1.7668913623892888,-1.0789151252417168,0.4729073207785084
Cuba,CUB,1984,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.8182,0,0.53,2.752,7.778,39,0.071,0.0,0,0,0,0.5083177876082956,-0.806974891003572,1.4308116187274282,0.44940218286459693,-1.6855133597310354,-1.0789151252417168,0.7273069965157705
Cuba,CUB,1985,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1347,0,0.6,2.984,7.722,40,0.071,0.0,0,0,0,0.9615229478201522,-0.8019588310144131,1.7915414336757103,0.4029018119463964,-1.6041353570727823,-1.0789151252417168,1.7226082004498107
Cuba,CUB,1986,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.2335,0,0.29,2.97,7.768,41,0.071,0.0,0,0,0,1.102997418053744,-0.8241728109664027,1.7697732551874523,0.44109854520063263,-1.522757354414529,-1.0789151252417168,1.9520553310123299
Cuba,CUB,1987,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1662,0,0.4,2.855,7.8,42,0.071,0.0,0,0,0,1.0066286746658826,-0.8162904309834386,1.5909632176053294,0.46767018572531904,-1.4413793517562759,-1.0789151252417168,1.601509195180221
Cuba,CUB,1988,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.3227,0,1.54,2.899,7.876,43,0.071,0.0,0,0,0,1.23072538105816,-0.734600311159993,1.6593774928541416,0.5307778319714497,-1.3600013490980225,-1.0789151252417168,2.0422379972122475
Cuba,CUB,1989,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.2907,0,1.66,2.995,7.85,44,0.071,0.0,0,0,0,1.1849036902942438,-0.7260013511785778,1.8086450024879135,0.5091883740451414,-1.2786233464397694,-1.0789151252417168,2.1430701378801706
Cuba,CUB,1990,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1929,0,0.89,3.091,7.899,45,0.071,0.0,0,0,0,1.0448611478970249,-0.7811780110593259,1.9579125121216856,0.5498761985985678,-1.197245343781516,-1.0789151252417168,2.045746714897412
Cuba,CUB,1991,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.4829,0,0.97,3.158,7.727,46,0.071,0.0,0,0,0,1.460120220445014,-0.7754453710717157,2.0620887948869218,0.4070536307783786,-1.115867341123263,-1.0789151252417168,3.010897545767486
Cuba,CUB,1992,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.7016,0,0.98,3.057,7.624,47,0.071,0.0,0,0,0,1.773282838259653,-0.7747287910732645,1.9050469357930575,0.32152616283954366,-1.0344893384650096,-1.0789151252417168,3.378187037320968
Cuba,CUB,1993,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.5174,0,0.73,2.897,7.632,48,0.103,0.246,0,0,0,1.5095217307998618,-0.7926432910345464,1.6562677530701044,0.32816907297071524,-0.9531113358067564,-0.8689908512513523,2.500172165282382
Cuba,CUB,1994,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.667,0,0.75,2.785,7.868,49,0.108,0.288,0,0,0,1.7237381351211687,-0.7912101310376439,1.4821223251640379,0.5241349218402781,-0.8717333331485031,-0.8361901834403579,2.554790772799709
Cuba,CUB,1995,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.6323,0,1.1,3.039,7.932,50,0.108,0.288,0,0,0,1.6740502391990473,-0.7661298310918493,1.8770592777367257,0.577278202889651,-0.7903553304902499,-0.8361901834403579,3.1422915328859564
Cuba,CUB,1996,1,comprehensive,democracy,TWEA,0,0,0,3,3,-7.0,4.9972,0,1.43,2.986,7.733,51,0.108,0.288,1,3,0,2.196560706691328,-0.7424826911429572,1.7946511734597477,0.41203581337675677,-0.7089773278319966,-0.8361901834403579,3.942060249839164
Cuba,CUB,1997,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,5.0221,0,1.13,2.844,7.743,52,0.108,0.288,0,0,0,2.232215709817,-0.7639800910964953,1.5738596487931262,0.4203394510407218,-0.6275993251737434,-0.8361901834403579,3.5131942330830825
Cuba,CUB,1998,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.974,0,0.57,2.661,7.755,53,0.113,0.32,0,0,0,2.1633399808874887,-0.8041085710097668,1.289318458553749,0.4303038162374789,-0.5462213225154902,-0.8033895156293632,2.7892341694855536
Cuba,CUB,1999,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.324,0,0.79,2.386,7.848,54,0.113,0.321,0,0,0,1.2325868872454435,-0.7883438110438388,0.8617292382486736,0.5075276465123487,-0.464843319857237,-0.8033895156293632,1.0621561594213198
Cuba,CUB,2000,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.9578,0,1.91,2.175,7.92,55,0.113,0.321,0,0,0,0.7082149135658796,-0.7080868512172959,0.5336516910327789,0.5673138376928932,-0.38346531719898375,-0.8033895156293632,0.377940086239065
Cuba,CUB,2001,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.657,0,1.18,1.948,7.953,56,0.113,0.321,0,0,0,0.27749102038506845,-0.760397191104239,0.18069622554458947,0.5947158419839764,-0.3020873145407305,-0.8033895156293632,0.050141580006098606
Cuba,CUB,2002,1,comprehensive,democracy,TWEA,0,396,0,0,396,-7.0,3.6711,0,1.37,1.564,8.008,57,0.113,0.321,1,50,396,0.297681202877919,-0.7467821711336649,-0.41637381299049764,0.6403858491357802,-0.22070931188247725,-0.8033895156293632,-0.12394665749787703
Cuba,CUB,2003,1,comprehensive,democracy,TWEA,0,1376,45,0,1421,-7.0,3.5764,0,1.92,1.336,8.072,58,0.114,0.323,2,70,1421,0.16207763677345488,-0.7073702712188445,-0.7708841483707056,0.693529130185153,-0.13933130922422401,-0.7968293820671644,-0.12494308099404132
Cuba,CUB,2004,1,comprehensive,democracy,TWEA,0,0,20,0,20,-7.0,4.0927,0,2.71,1.312,8.131,59,0.114,0.323,1,20,20,0.9013819786925127,-0.6507604513411938,-0.8082010257791487,0.7425205924025445,-0.05795330656597079,-0.7968293820671644,-0.7284978397981274
Cuba,CUB,2005,1,comprehensive,democracy,TWEA,0,0,15,0,15,-7.0,3.8406,0,2.64,1.411,8.239,60,0.113,0.323,1,15,15,0.5403929711430365,-0.6557765113303526,-0.6542689064693215,0.8321998791733616,0.023424696092282447,-0.8033895156293632,-0.3535623182934621
Cuba,CUB,2006,1,comprehensive,democracy,TWEA,0,0,26,0,26,-7.0,4.0171,0,3.75,1.64,8.373,61,0.113,0.323,1,20,26,0.7931282342627615,-0.5762361315022609,-0.29820370119709516,0.9434686238704848,0.10480269875053569,-0.8033895156293632,-0.2365137749810722
Cuba,CUB,2007,1,comprehensive,democracy,TWEA,0,0,20,0,20,-7.0,3.7263,0,6.72,1.638,8.478,62,0.113,0.323,1,20,20,0.37672361944567434,-0.3634118719622319,-0.3013134409811321,1.0306568193421124,0.18618070140878892,-0.8033895156293632,-0.11351189007404267
Cuba,CUB,2008,1,comprehensive,democracy,TWEA,0,0,25,0,25,-7.0,3.8657,0,3.19,1.711,8.514,63,0.105,0.256,1,20,25,0.5763343598359834,-0.6163646114155324,-0.1878079388637845,1.0605499149323843,0.2675587040670422,-0.8558705841269545,-0.10824016821717473
Cuba,CUB,2009,1,comprehensive,democracy,TWEA,0,0,11,0,11,-7.0,3.7986,0,1.76,1.291,8.535,64,0.167,0.252,1,11,11,0.4802520020153969,-0.718835551194065,-0.8408532935115364,1.0779875540267105,0.3489367067252954,-0.4491423032706229,-0.4038214776101555
Cuba,CUB,2010,1,comprehensive,democracy,TWEA,0,0,17,0,17,-7.0,3.8405,0,2.69,1.304,8.57,65,0.167,0.252,1,17,17,0.5402497783593996,-0.6521936113380963,-0.8206399849152963,1.1070502858505864,0.43031470938354865,-0.4491423032706229,-0.44335056996334987
Cuba,CUB,2011,1,comprehensive,democracy,TWEA,0,0,11,0,11,-7.0,3.7561,0,2.93,1.474,8.717,66,0.167,0.252,1,11,11,0.41939506896957096,-0.6349956913752657,-0.5563121032721589,1.2291137595108648,0.5116927120418019,-0.4491423032706229,-0.23331455292043415
Cuba,CUB,2012,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1371,0,2.19,1.356,8.775,67,0.167,0.252,1,10,10,0.9649595746274467,-0.6880226112606601,-0.7397867505303365,1.2772748579618587,0.5930707147000551,-0.4491423032706229,-0.7138643081067746
Cuba,CUB,2013,1,comprehensive,democracy,TWEA,0,0,11,0,11,-7.0,4.0257,0,1.71,1.309,8.829,68,0.168,0.265,1,11,11,0.8054428136555631,-0.7224184511863214,-0.8128656354552042,1.3221145013472673,0.6744487173583084,-0.442582169708424,-0.654716784544957
Cuba,CUB,2014,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1029,0,1.67,1.3,8.874,69,0.168,0.267,1,10,10,0.9159876426235112,-0.7252847711801265,-0.8268594644833701,1.3594808708351076,0.7558267200165616,-0.442582169708424,-0.757393051653061
Cuba,CUB,2015,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1238,0,0.69,1.22,8.953,70,0.168,0.267,1,10,10,0.945914934403694,-0.7955096110283516,-0.9512490558448468,1.4250796083804262,0.8372047226748148,-0.442582169708424,-0.8998006882610541
Cuba,CUB,2016,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1558,0,0.47,1.276,9.001,71,0.169,0.267,1,10,10,0.9917366251676102,-0.8112743709942796,-0.8641763418918131,1.4649370691674557,0.9185827253330681,-0.4360220361462251,-0.8570353288574777
Cuba,CUB,2017,1,comprehensive,democracy,TWEA,0,0,8,0,8,-7.0,4.2054,0,0.66,1.339,9.061,72,0.168,0.268,1,8,8,1.0627602458516798,-0.7976593510237053,-0.7662195386946504,1.5147588951512432,0.9999607279913213,-0.442582169708424,-0.8143076653194874
Cuba,CUB,2018,1,comprehensive,democracy,TWEA,0,0,2,0,2,-5.0,4.32,0,1.1,1.573,9.095,73,0.177,0.296,1,2,2,1.2268591758999545,-0.7661298310918493,-0.40237998396233166,1.542991263208723,1.0813387306495745,-0.38354096764863405,-0.49366357552266316
Cuba,CUB,2019,1,comprehensive,democracy,TWEA,0,0,14,0,14,-5.0,4.3896,0,0.92,1.742,9.13,74,0.181,0.301,1,14,14,1.3265213533114713,-0.7790282710639722,-0.1396069722112125,1.5720539950325991,1.1627167333078277,-0.35730043339983847,-0.18519162970933456
Cuba,CUB,2020,1,comprehensive,democracy,TWEA,0,0,5,0,5,-5.0,4.1423,0,0.57,1.616,9.17,75,0.178,0.301,1,5,5,0.9724055993765823,-0.8041085710097668,-0.3355205786055378,1.6052685456884563,1.244094735966081,-0.3769808340864352,-0.3262620893420957
DRC,COD,2006,1,targeted,human_rights,IEEPA,4,0,0,0,4,5.0,3.1244,1,24.03,1.64,5.543,61,0.251,0.116,1,4,4,-0.48515374526685934,0.8769881053569276,-0.29820370119709516,-1.4064608350314693,0.10480269875053569,0.10190891595408423,0.14467464248821013
DRC,COD,2007,1,targeted,human_rights,IEEPA,0,11,0,0,11,5.0,3.8112,1,25.76,1.638,5.684,62,0.355,0.265,1,11,11,0.4982942927536888,1.0009564450889985,-0.3013134409811321,-1.2893795439695699,0.18618070140878892,0.7841628064227691,-0.1501427679708736
DRC,COD,2008,1,targeted,human_rights,IEEPA,0,0,0,0,0,5.0,2.9517,1,28.46,1.711,5.866,63,0.357,0.265,0,0,0,-0.7324476826083686,1.194433044670843,-0.1878079388637845,-1.1382533384854163,0.2675587040670422,0.797283073547167,0.13755948959623313
DRC,COD,2009,1,targeted,human_rights,IEEPA,0,255,0,0,255,5.0,3.0972,0,28.26,1.291,5.635,64,0.36,0.265,1,50,255,-0.5241021824161881,1.1801014447018174,-0.8408532935115364,-1.3300673685229962,0.3489367067252954,0.8169634742337637,0.4406930462212358
DRC,COD,2010,1,targeted,human_rights,IEEPA,0,55,0,0,55,5.0,2.7903,0,25.96,1.304,5.865,65,0.352,0.243,1,50,55,-0.9635608353988708,1.015288045058024,-0.8206399849152963,-1.1390837022518123,0.43031470938354865,0.7644824057361724,0.7907365494266997
DRC,COD,2011,1,targeted,human_rights,IEEPA,0,1211,0,0,1211,5.0,2.6757,1,28.88,1.474,5.92,66,0.347,0.236,1,50,1211,-1.127659765447145,1.2245294046057964,-0.5563121032721589,-1.0934136951000077,0.5116927120418019,0.731681737925178,0.6273307758912905
DRC,COD,2012,1,targeted,human_rights,IEEPA,0,9,0,0,9,5.0,3.1211,1,27.12,1.356,6.016,67,0.321,0.172,1,9,9,-0.489879107126888,1.098411324878372,-0.7397867505303365,-1.0136987735259484,0.5930707147000551,0.5611182653080069,0.3624060728141031
DRC,COD,2013,1,targeted,human_rights,IEEPA,0,0,0,0,0,5.0,2.9732,1,25.75,1.309,6.132,68,0.319,0.157,0,0,0,-0.701661234126363,1.000239865090547,-0.8128656354552042,-0.9173765766239605,0.6744487173583084,0.5479979981836091,0.5703563049524089
DRC,COD,2014,1,targeted,human_rights,IEEPA,3,2,0,0,5,5.0,3.1629,1,24.56,1.3,6.193,69,0.318,0.158,2,5,5,-0.4300245235665229,0.9149668452748451,-0.8268594644833701,-0.8667243868737771,0.7558267200165616,0.5414378646214102,0.3555698472709315
DRC,COD,2015,1,targeted,human_rights,IEEPA,0,0,0,0,0,5.0,3.1462,0,20.11,1.22,6.206,70,0.316,0.152,0,0,0,-0.45393771843394176,0.5960887459640271,-0.9512490558448468,-0.8559296579106226,0.8372047226748148,0.5283175974970125,0.431807826072651
DRC,COD,2016,1,targeted,human_rights,IEEPA,0,1248,0,0,1248,-3.0,3.2316,1,20.57,1.276,6.131,71,0.305,0.152,1,50,1248,-0.3316510812077409,0.6290514258927858,-0.8641763418918131,-0.9182069403903564,0.9185827253330681,0.4561561283128245,0.28660501814257017
DRC,COD,2017,1,targeted,human_rights,IEEPA,0,0,0,0,0,-3.0,2.87,1,24.77,1.339,6.066,72,0.304,0.15,0,0,0,-0.8494361868399919,0.9300150252423219,-0.7662195386946504,-0.972180585206126,0.9999607279913213,0.4495959947506256,0.6508546032310815
DRC,COD,2018,1,targeted,human_rights,IEEPA,0,4,0,0,4,-3.0,3.0538,1,18.42,1.573,6.25,73,0.306,0.153,1,4,4,-0.5862478505147495,0.47498672622576155,-0.40237998396233166,-0.819393652189179,1.0813387306495745,0.4627162618750234,0.2358944006880763
