country,iso3,year,under_sanctions,scope,stated_justification,legal_authority,layer1_ofac_events,layer2_multilateral,layer3_agency_actions,layer4_kinetic,eiii_score,polity,friction,degradation,resource_density,fiscal_pressure,gdp_pc_log,trend,vdem_electoral,vdem_elections,eiii_equal,eiii_rawcount,eiii_financial
Vietnam,VNM,1969,1,comprehensive,national_security,TWEA,0,0,0,10,10,-7.0,,1,,1.248,,24,,,1,10,0
Vietnam,VNM,1970,1,comprehensive,national_security,TWEA,0,0,0,10,10,-7.0,,1,,1.34,,25,,,1,10,0
Vietnam,VNM,1971,1,comprehensive,national_security,TWEA,0,0,0,10,10,-7.0,,1,,1.274,,26,,,1,10,0
Vietnam,VNM,1972,1,comprehensive,national_security,TWEA,0,0,0,10,10,-7.0,,1,,1.21,,27,,,1,10,0
Vietnam,VNM,1973,1,comprehensive,national_security,TWEA,0,0,0,10,10,0.0,,1,,1.217,,28,,,1,10,0
Vietnam,VNM,1974,1,comprehensive,national_security,TWEA,0,0,0,0,0,0.0,,1,,1.388,,29,,,0,0,0
Vietnam,VNM,1975,1,comprehensive,national_security,TWEA,0,0,0,0,0,0.0,,1,,1.38,,30,,,0,0,0
Vietnam,VNM,1976,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,,1,,1.427,,31,0.212,0.559,0,0,0
Vietnam,VNM,1977,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,,1,,1.436,,32,0.212,0.562,0,0,0
Vietnam,VNM,1978,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.0941,1,,1.508,,33,0.149,0.562,0,0,0
Vietnam,VNM,1979,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.1274,1,,1.623,,34,0.149,0.562,0,0,0
Vietnam,VNM,1980,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.5275,1,,1.839,,35,0.149,0.554,0,0,0
Vietnam,VNM,1981,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.8454,1,,2.144,,36,0.146,0.537,0,0,0
Vietnam,VNM,1982,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.2413,0,,2.543,,37,0.144,0.529,0,0,0
Vietnam,VNM,1983,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.042,1,,2.471,,38,0.144,0.529,0,0,0
Vietnam,VNM,1984,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.03,1,,2.752,,39,0.144,0.529,0,0,0
Vietnam,VNM,1985,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.0522,0,2.17,2.984,5.475,40,0.144,0.529,0,0,0
Vietnam,VNM,1986,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.2869,1,1.47,2.97,6.079,41,0.154,0.529,0,0,0
Vietnam,VNM,1987,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.2405,1,1.16,2.855,6.389,42,0.163,0.527,0,0,0
Vietnam,VNM,1988,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.1979,1,1.76,2.899,6.003,43,0.165,0.526,0,0,0
Vietnam,VNM,1989,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,4.1469,0,9.25,2.995,4.586,44,0.161,0.526,0,0,0
Vietnam,VNM,1990,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.7234,0,12.33,3.091,4.593,45,0.154,0.542,0,0,0
Vietnam,VNM,1991,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.7796,0,8.02,3.158,4.968,46,0.155,0.542,0,0,0
Vietnam,VNM,1992,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.9179,0,10.26,3.057,4.974,47,0.153,0.525,0,0,0
Vietnam,VNM,1993,1,comprehensive,national_security,TWEA,0,9,0,0,9,-7.0,4.1468,0,7.69,2.897,5.244,48,0.15,0.504,1,9,9
Vietnam,VNM,1994,1,comprehensive,national_security,TWEA,0,41,0,0,41,-7.0,4.5145,0,6.74,2.785,5.437,49,0.15,0.504,1,41,41
Yemen,YEM,2012,1,targeted,terrorism,IEEPA,4,0,0,5,9,3.0,3.3795,1,18.85,1.356,7.127,67,0.357,0.336,2,9,4
Yemen,YEM,2013,1,targeted,terrorism,IEEPA,0,0,0,3,3,3.0,3.4142,1,13.59,1.309,7.229,68,0.336,0.335,1,3,0
Yemen,YEM,2014,1,targeted,terrorism,IEEPA,0,74,0,5,79,0.0,3.4531,1,10.97,1.3,7.266,69,0.3,0.306,2,55,74
Yemen,YEM,2015,1,targeted,terrorism,IEEPA,0,24,0,0,24,0.0,3.4593,1,2.07,1.22,7.217,70,0.184,0.029,1,24,24
Yemen,YEM,2016,1,targeted,terrorism,IEEPA,0,0,0,0,0,0.0,3.3092,1,0.77,1.276,6.883,71,0.113,0.0,0,0,0
Yemen,YEM,2017,1,targeted,terrorism,IEEPA,0,1,0,0,1,0.0,3.1376,1,2.0,1.339,6.698,72,0.112,0.0,1,1,1
Yemen,YEM,2018,1,targeted,terrorism,IEEPA,0,0,0,0,0,0.0,3.1149,1,4.88,1.573,6.452,73,0.113,0.0,0,0,0
Yemen,YEM,2019,1,targeted,terrorism,IEEPA,0,0,0,0,0,0.0,3.3056,1,,1.742,,74,0.117,0.0,0,0,0
Yemen,YEM,2020,1,targeted,terrorism,IEEPA,0,0,0,0,0,0.0,3.2199,1,,1.616,,75,0.113,0.0,0,0,0
Yemen,YEM,2021,1,targeted,terrorism,IEEPA,0,4,0,0,4,0.0,3.1625,1,,1.485,,76,0.116,0.0,1,4,4
Yemen,YEM,2022,1,targeted,terrorism,IEEPA,0,6,0,0,6,0.0,3.1476,1,,1.827,,77,0.123,0.0,1,6,6
Yemen,YEM,2023,1,targeted,terrorism,IEEPA,0,4,0,2,6,0.0,2.7334,1,,2.367,,78,0.128,0.0,2,6,4
Yemen,YEM,2024,1,targeted,terrorism,IEEPA,0,2,0,38,40,0.0,2.9074,1,,3.003,,79,0.126,0.0,2,22,2
Yemen,YEM,2025,1,targeted,terrorism,IEEPA,0,6,0,0,6,0.0,2.7029,0,,3.153,,80,0.127,0.0,1,6,6
Yugoslavia/Serbia,SRB,1992,1,comprehensive,human_rights,IEEPA,7,0,0,0,7,-5.0,,1,,3.057,,47,0.238,0.154,1,7,7
Yugoslavia/Serbia,SRB,1993,1,comprehensive,human_rights,IEEPA,3,0,0,3,6,-7.0,,0,,2.897,,48,0.288,0.263,2,6,3
Yugoslavia/Serbia,SRB,1994,1,comprehensive,human_rights,IEEPA,0,0,0,1,1,-7.0,,0,,2.785,,49,0.288,0.263,1,1,0
Yugoslavia/Serbia,SRB,1995,1,comprehensive,human_rights,IEEPA,0,0,0,0,0,-7.0,,0,0.67,3.039,7.762,50,0.288,0.263,0,0,0
Yugoslavia/Serbia,SRB,1996,1,comprehensive,human_rights,IEEPA,0,0,0,0,0,-7.0,,0,0.53,2.986,8.024,51,0.293,0.267,0,0,0
Yugoslavia/Serbia,SRB,1997,1,comprehensive,human_rights,IEEPA,0,0,0,0,0,-6.0,,0,0.33,2.844,8.181,52,0.299,0.289,0,0,0
Yugoslavia/Serbia,SRB,1998,1,comprehensive,human_rights,IEEPA,0,0,0,3,3,-6.0,,1,0.2,2.661,7.929,53,0.298,0.289,1,3,0
Yugoslavia/Serbia,SRB,1999,1,comprehensive,human_rights,IEEPA,0,0,0,8,8,-6.0,,1,0.31,2.386,7.926,54,0.298,0.289,1,8,0
Yugoslavia/Serbia,SRB,2000,1,comprehensive,human_rights,IEEPA,0,0,0,3,3,7.0,,0,2.33,2.175,6.882,55,0.364,0.411,1,3,0
Yugoslavia/Serbia,SRB,2001,1,comprehensive,human_rights,IEEPA,0,73,0,0,73,7.0,,0,1.5,1.948,7.502,56,0.584,0.54,1,50,73
Yugoslavia/Serbia,SRB,2002,1,comprehensive,human_rights,IEEPA,0,68,0,0,68,7.0,,0,0.63,1.564,7.779,57,0.61,0.574,1,50,68
Yugoslavia/Serbia,SRB,2003,1,comprehensive,human_rights,IEEPA,0,79,0,0,79,6.0,,0,0.54,1.336,8.056,58,0.646,0.67,1,50,79
Zimbabwe,ZWE,2003,1,targeted,democracy,IEEPA,4,0,0,0,4,-4.0,3.5651,0,6.98,1.336,6.149,58,0.269,0.089,1,4,4
Zimbabwe,ZWE,2004,1,targeted,democracy,IEEPA,0,0,0,0,0,-4.0,3.6043,0,8.44,1.312,6.152,59,0.259,0.089,0,0,0
Zimbabwe,ZWE,2005,1,targeted,democracy,IEEPA,0,0,0,0,0,-4.0,3.8214,0,8.56,1.411,6.134,60,0.258,0.086,0,0,0
Zimbabwe,ZWE,2006,1,targeted,democracy,IEEPA,0,0,0,0,0,-4.0,3.7307,0,11.48,1.64,6.066,61,0.255,0.093,0,0,0
Zimbabwe,ZWE,2007,1,targeted,democracy,IEEPA,0,0,0,0,0,-4.0,3.8113,0,15.56,1.638,6.025,62,0.255,0.093,0,0,0
Zimbabwe,ZWE,2008,1,targeted,democracy,IEEPA,0,0,0,0,0,-4.0,3.9796,0,18.32,1.711,5.832,63,0.251,0.064,0,0,0
Zimbabwe,ZWE,2009,1,targeted,democracy,IEEPA,0,0,0,0,0,1.0,3.8383,0,6.76,1.291,6.601,64,0.254,0.056,0,0,0
Zimbabwe,ZWE,2010,1,targeted,democracy,IEEPA,0,0,0,0,0,1.0,3.5588,0,7.1,1.304,6.805,65,0.265,0.062,0,0,0
Zimbabwe,ZWE,2011,1,targeted,democracy,IEEPA,0,0,0,0,0,1.0,3.6339,0,7.88,1.474,6.945,66,0.266,0.062,0,0,0
Zimbabwe,ZWE,2012,1,targeted,democracy,IEEPA,0,0,0,0,0,1.0,3.5995,0,5.97,1.356,7.122,67,0.266,0.062,0,0,0
Zimbabwe,ZWE,2013,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,3.7961,0,5.04,1.309,7.217,68,0.289,0.136,0,0,0
Zimbabwe,ZWE,2014,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,4.1681,0,5.62,1.3,7.225,69,0.303,0.194,0,0,0
Zimbabwe,ZWE,2015,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,4.1105,0,4.61,1.22,7.235,70,0.302,0.194,0,0,0
Zimbabwe,ZWE,2016,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,4.0209,0,4.5,1.276,7.25,71,0.297,0.19,0,0,0
Zimbabwe,ZWE,2017,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,4.0761,0,6.1,1.339,8.145,72,0.3,0.188,0,0,0
Zimbabwe,ZWE,2018,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,4.397,0,3.38,1.573,7.728,73,0.313,0.185,0,0,0
Zimbabwe,ZWE,2019,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,4.1348,0,4.72,1.742,7.689,74,0.304,0.175,0,0,0
Zimbabwe,ZWE,2020,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,3.1129,0,4.75,1.616,7.63,75,0.299,0.189,0,0,0
Zimbabwe,ZWE,2021,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,3.0765,0,6.4,1.485,7.868,76,0.297,0.191,0,0,0
Zimbabwe,ZWE,2022,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,3.4826,0,,1.827,7.839,77,0.292,0.18,0,0,0
Zimbabwe,ZWE,2023,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,3.4355,0,,2.367,7.694,78,0.296,0.183,0,0,0
Zimbabwe,ZWE,2024,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,3.0549,0,,3.003,7.823,79,0.272,0.168,0,0,0
Zimbabwe,ZWE,2025,1,targeted,democracy,IEEPA,0,0,0,0,0,4.0,3.0024,0,,3.153,,80,0.268,0.171,0,0,0
